-147.5,0,120
-147.503432726351,-0.300003594296902,119.994019502413
-147.506255284683,-0.600013549738965,119.988039004827
-147.508467678783,-0.900028625225916,119.98205850724
-147.51006991496,-1.20004757969913,119.976078009653
-147.511062002048,-1.50006917220984,119.970097512067
-147.511443951404,-1.80009216187172,119.96411701448
-147.511215776908,-2.10011530788699,119.958136516894
-147.510377494962,-2.40013736957259,119.952156019307
-147.50892912449,-2.70015710631276,119.94617552172
-147.506870686937,-3.00017327762718,119.940195024134
-147.50420220627,-3.3001846431236,119.934214526547
-147.500923708977,-3.60018996253443,119.92823402896
-147.497035224065,-3.90018799571136,119.922253531374
-147.492536783064,-4.20017750260948,119.916273033787
-147.487428420019,-4.50015724334493,119.9102925362
-147.481710171498,-4.80012597813692,119.904312038614
-147.475382076585,-5.1000824673865,119.898331541027
-147.468444176883,-5.40002547159746,119.892351043441
-147.460896516514,-5.69995375144461,119.886370545854
-147.452739142113,-5.99986606775781,119.880390048267
-147.443972102836,-6.29976118151658,119.874409550681
-147.434595450354,-6.59963785386571,119.868429053094
-147.42460923885,-6.89949484614138,119.862448555507
-147.414013525026,-7.19933091983423,119.856468057921
-147.402808368098,-7.49914483661545,119.850487560334
-147.390993829793,-7.79893535836294,119.844507062747
-147.378569974355,-8.09870124711382,119.838526565161
-147.365536868538,-8.39844126512208,119.832546067574
-147.351894581609,-8.69815417484267,119.826565569988
-147.337643185346,-8.99783873892604,119.820585072401
-147.322782754039,-9.29749372024431,119.814604574814
-147.307313364486,-9.59711788188578,119.808624077228
-147.291235095998,-9.89670998714954,119.802643579641
-147.274548030392,-10.1962687995611,119.796663082054
-147.257252251996,-10.4957930828878,119.790682584468
-147.239347847642,-10.7952816011337,119.784702086881
-147.220834906672,-11.0947331185339,119.778721589294
-147.201713520933,-11.3941463995805,119.772741091708
-147.181983784778,-11.6935202090178,119.766760594121
-147.161645795066,-11.992853311815,119.760780096535
-147.140699651156,-12.2921444732663,119.754799598948
-147.119145454916,-12.5913924588701,119.748819101361
-147.096983310713,-12.8905960344386,119.742838603775
-147.074213325417,-13.1897539660401,119.736858106188
-147.050835608399,-13.4888650200252,119.730877608601
-147.026850271532,-13.7879279630422,119.724897111015
-147.002257429185,-14.0869415620315,119.718916613428
-146.97705719823,-14.3859045842206,119.712936115842
-146.951249698034,-14.6848157971391,119.706955618255
-146.924835050463,-14.9836739686451,119.700975120668
-146.897813379878,-15.282477866878,119.694994623082
-146.870184813139,-15.5812262603048,119.689014125495
-146.841949479595,-15.8799179177468,119.683033627908
-146.813107511093,-16.1785516083108,119.677053130322
-146.783659041973,-16.477126101447,119.671072632735
-146.753604209067,-16.7756401669534,119.665092135148
-146.722943151695,-17.074092574971,119.659111637562
-146.691676011671,-17.3724820959781,119.653131139975
-146.659802933299,-17.6708075008056,119.647150642389
-146.62732406337,-17.9690675606528,119.641170144802
-146.594239551161,-18.267261047082,119.635189647215
-146.560549548438,-18.5653867320125,119.629209149629
-146.526254209453,-18.8634433877368,119.623228652042
-146.491353690943,-19.1614297869358,119.617248154455
-146.455848152127,-19.4593447026626,119.611267656869
-146.419737754706,-19.7571869083794,119.605287159282
-146.38302266287,-20.0549551778995,119.599306661695
-146.34570304328,-20.3526482854862,119.593326164109
-146.307779065086,-20.6502650057538,119.587345666522
-146.26925089991,-20.9478041137662,119.581365168936
-146.230118721855,-21.2452643849793,119.575384671349
-146.190382707501,-21.5426445952777,119.569404173762
-146.150043035904,-21.8399435209582,119.563423676176
-146.109099888592,-22.1371599387561,119.557443178589
-146.067553449573,-22.4342926258188,119.551462681002
-146.025403905321,-22.7313403597526,119.545482183416
-145.982651444784,-23.0283019186066,119.539501685829
-145.939296259381,-23.3251760808777,119.533521188242
-145.895338543,-23.6219616254951,119.527540690656
-145.850778491999,-23.9186573318664,119.521560193069
-145.805616305198,-24.2152619798622,119.515579695483
-145.759852183891,-24.5117743498002,119.509599197896
-145.713486331828,-24.8081932225018,119.503618700309
-145.666518955229,-25.1045173792454,119.497638202723
-145.618950262777,-25.400745601782,119.491657705136
-145.570780465609,-25.6968766723915,119.485677207549
-145.522009777332,-25.9929093737946,119.479696709963
-145.472638414006,-26.2888424892407,119.473716212376
-145.422666594148,-26.5846748024817,119.467735714789
-145.372094538735,-26.8804050977771,119.461755217203
-145.320922471198,-27.1760321598779,119.455774719616
-145.269150617423,-27.4715547740733,119.44979422203
-145.216779205749,-27.7669717261644,119.443813724443
-145.163808466963,-28.0622818024898,119.437833226856
-145.110238634308,-28.3574837899102,119.43185272927
-145.05606994347,-28.6525764758334,119.425872231683
-145.001302632589,-28.9475586481991,119.419891734096
-144.945936942248,-29.2424290954938,119.41391123651
-144.889973115478,-29.5371866067561,119.407930738923
-144.833411397749,-29.8318299715915,119.401950241336
-144.776252036978,-30.1263579801673,119.39596974375
-144.71849528352,-30.4207694232071,119.389989246163
-144.660141390176,-30.7150630919955,119.384008748577
-144.601190612178,-31.0092377784249,119.37802825099
-144.541643207199,-31.3032922749479,119.372047753403
-144.48149943535,-31.5972253746038,119.366067255817
-144.42075955917,-31.8910358710329,119.36008675823
-144.359423843641,-32.1847225584513,119.354106260643
-144.297492556165,-32.4782842317065,119.348125763057
-144.234965966585,-32.7717196862214,119.34214526547
-144.171844347166,-33.0650277180496,119.336164767883
-144.108127972601,-33.3582071238606,119.330184270297
-144.043817120016,-33.6512567009135,119.32420377271
-143.97891206895,-33.9441752471438,119.318223275124
-143.913413101375,-34.2369615610764,119.312242777537
-143.84732050168,-34.5296144418915,119.30626227995
-143.780634556677,-34.8221326893889,119.300281782364
-143.713355555591,-35.1145151040437,119.294301284777
-143.645483790072,-35.4067604869499,119.28832078719
-143.57701955418,-35.6988676398766,119.282340289604
-143.507963144389,-35.9908353652521,119.276359792017
-143.438314859594,-36.282662466138,119.27037929443
-143.368075001087,-36.5743477463162,119.264398796844
-143.297243872584,-36.8658900101914,119.258418299257
