Grid_X,Grid_Y,Grid_Z,Range_Index,Time_Delay,Phase_Compensation,Index_Last,Index_Next,Interp_Weight,Data_Last_Real,Data_Last_Imag,Data_Next_Real,Data_Next_Imag,Power_Contrib_Real,Power_Contrib_Imag,Power_Contrib_Magnitude,Power_Contrib_Phase,Total_Power_Real,Total_Power_Imag,Total_Power_Magnitude,Total_Power_Phase
19.88,-0.16,-5.4,866,1.41116663727904e-06,88666.2148133367,85,86,0.669998236742217,72.4093565255246,-31.5893192006329,13.6566796524232,-5.95786557789823,-29.0469403762481,-21.356210393393,36.0529120542042,-2.50761091715364,-9250.33510856645,4655.90470069421,10355.9716204093,2.67529032779144
19.88,-0.16,-5.4,867,1.411159171226e-06,88665.7457073891,85,86,0.669550273559878,78.8969883999274,4.03301641723908,14.8802716640486,0.76064221374185,-29.2118505036353,-21.1790361045114,36.0816266285618,-2.51427448772708,-9279.54695907008,4634.7256645897,10372.5924315763,2.6783803169777
19.88,-0.16,-5.4,868,1.41115167479441e-06,88665.274692701,85,86,0.669100487664579,68.7351920599037,38.9419230712628,12.9637182796811,7.34459459318735,-29.3750159354674,-21.0017527507565,36.1104580393668,-2.52090152366551,-9308.92197500555,4613.72391183894,10389.5368843571,2.68145207509971
19.88,-0.16,-5.4,869,1.4111441480275e-06,88664.8017719884,85,86,0.668648881649915,43.887219398825,65.6879895676477,8.2772962628675,12.3890043163256,-29.5364508671446,-20.8243786199187,36.1394061203691,-2.52749215772607,-9338.4584258727,4592.89953321902,10406.8021934692,2.68450535288149
19.88,-0.16,-5.4,870,1.41113659096899e-06,88664.3269479985,85,86,0.668195458139451,9.51496811013266,78.4249028170463,1.79455912354778,14.7912345301298,-29.6961658452726,-20.6469369910548,36.1684707033974,-2.53404634351724,-9368.15459171797,4572.25259622797,10424.3855578178,2.6875399109806
19.88,-0.16,-5.4,871,1.41112900366311e-06,88663.8502235102,85,86,0.66774021978658,-27.0496999221075,74.2247514925038,-5.10167614043332,13.9990700380899,-29.8541631001937,-20.4694633117675,36.1976516183683,-2.5405636199325,-9398.00875481816,4551.7831329162,10442.284148822,2.69055552064667
19.88,-0.16,-5.4,872,1.41112138615458e-06,88663.3716013332,85,86,0.667283169274512,-57.8473776668449,53.8022387737668,-10.9102351330848,10.1473065743584,-30.0104606055383,-20.2919704777409,36.2269486932874,-2.5470442788978,-9428.0192154237,4531.49116243846,10460.4951355878,2.69355196239313
19.88,-0.16,-5.4,873,1.4111137384886e-06,88662.8910843085,85,86,0.666824309316155,-76.0292310370387,21.46056914242,-14.3394017336268,4.04754484779043,-30.1650624743918,-20.1144916309496,36.2563617542563,-2.55348792704578,-9458.18427789809,4511.37667080751,10479.0156646789,2.69652902710496
19.88,-0.16,-5.4,874,1.4111060607109e-06,88662.4086753082,85,86,0.666363642654247,-77.4112268792502,-15.7639447172735,-14.6000513983067,-2.97313984535168,-30.3179861814042,-19.9370402113097,36.2858906254648,-2.55989482083939,-9488.5022640795,4491.4396305962,10497.8428817892,2.6994865148345
19.88,-0.16,-5.4,875,1.41109835286768e-06,88661.9243772355,85,86,0.665901172061098,-61.4867927676732,-49.6021603878824,-11.5966426436485,-9.35515583882643,-30.4692353493122,-19.7596505269927,36.3155351292069,-2.56626451874442,-9518.97149942881,4471.67998006921,10516.9739113059,2.70242423596053
19.88,-0.16,-5.4,876,1.41109061500565e-06,88661.4381930248,85,86,0.665436900338705,-31.6439621684332,-72.3854934243234,-5.9681714491601,-13.6521789809043,-30.6188225192969,-19.582343639387,36.3452950858738,-2.5725970126409,-9549.59032194811,4452.09763642982,10536.4058711379,2.70534201034323
19.88,-0.16,-5.4,877,1.41108284717198e-06,88660.9501256411,85,86,0.664970830318694,5.49774698862633,-78.8084689487688,1.03689596257188,-14.863576559362,-30.7667598350629,-19.4051411904415,36.3751703139574,-2.57889226777885,-9580.35708178317,4432.69249523938,10556.1358731225,2.70823966727754
19.88,-0.16,-5.4,878,1.41107504941437e-06,88660.4601780808,85,86,0.664502964862166,41.5168514083732,-67.2112419847682,7.83023585717881,-12.6762955075276,-30.9130582224452,-19.2280667732408,36.4051606300604,-2.58515017910801,-9611.27014000562,4413.46442846614,10576.1610221053,2.71111704552792
19.88,-0.16,-5.4,879,1.411067221781e-06,88659.9683533708,85,86,0.664033306859807,68.0875791986606,-40.0634691316931,12.8415760344083,-7.55612243983151,-31.0577300932046,-19.051141670169,36.4352658488888,-2.59137071016127,-9642.32787009882,4394.41328679597,10596.4784192511,2.71397399310003
19.88,-0.16,-5.4,880,1.41105936432053e-06,88659.4746545691,85,86,0.66356185923172,78.9223588650071,-3.5016097987987,14.88505663012,-0.660416907214504,-31.2007864477866,-18.8743894854637,36.4654857832631,-2.59755374299536,-9673.52865654661,4375.5388973105,10617.0851607636,2.71681036729098
19.88,-0.16,-5.4,881,1.41105147708212e-06,88658.9790847646,85,86,0.663088624927468,71.3033284749794,34.0122823166749,13.448078561381,6.41484562403024,-31.3422384961094,-18.6978336002809,36.4958202441156,-2.60369916125316,-9704.87089504272,4356.84106371022,10637.9783391337,2.71962603458159
19.88,-0.16,-5.4,882,1.41104356011543e-06,88658.4816470767,85,86,0.662613606925987,46.8216330631004,63.6296682162054,8.83073782489238,12.0007970919114,-31.4821005524179,-18.5214922408024,36.5262690404954,-2.60980700677143,-9736.35299559513,4338.31957146942,10659.1550490191,2.72242087021215
19.88,-0.16,-5.4,883,1.41103561347059e-06,88657.9823446556,85,86,0.66213680823553,11.113725774556,78.2143535382603,2.09609089116111,14.7515241364818,-31.6203795210214,-18.3453962434526,36.5568319795728,-2.61587691428255,-9767.97337511616,4319.97417522597,10680.612376245,2.72519475887369
19.88,-0.16,-5.4,884,1.41102763719823e-06,88657.4811806824,85,86,0.661658231893696,-27.3843307241036,74.1019462011149,-5.16478878062206,13.9759084937178,-31.7570926751488,-18.169558879847,36.5875088666367,-2.62190907042938,-9799.73046779131,4301.80461634612,10702.3474153372,2.72794759349068
19.88,-0.16,-5.4,885,1.41101963134945e-06,88656.9781583684,85,86,0.661177880967216,-59.4038685232305,52.0785983343901,-11.2037952201723,9.82222144108237,-31.8922498308456,-17.9940062068669,36.6182995051086,-2.62790325029752,-9831.62271762215,4283.81061013925,10724.3572583724,2.73067927591879
19.88,-0.16,-5.4,886,1.41101159597587e-06,88656.473280956,85,86,0.66069575855218,-77.0809847181905,17.3066979772017,-14.5377664724666,3.26410896957176,-32.025864017164,-17.8187588104154,36.6492036965284,-2.63385939618862,-9863.64858163931,4265.99185132884,10746.6390009937,2.73338971648313
19.88,-0.16,-5.4,887,1.41100353112956e-06,88655.9665517178,85,86,0.660211867773725,-75.9245179770112,-21.8281371160826,-14.319652452804,-4.11686956365131,-32.1579472324019,-17.6438391529592,36.6802212405738,-2.63977738564833,-9895.80652887172,4248.34801217588,10769.189741546,2.73607883398159
19.88,-0.16,-5.4,888,1.4109954368631e-06,88655.4579739568,85,86,0.659726211786079,-56.0149747867997,-55.7074734630301,-10.5646369904175,-10.5066410728604,-32.2885134179084,-17.4692662170229,36.7113519350577,-2.64565719869685,-9928.09504228962,4230.87874595886,10792.0065850491,2.73874655533808
19.88,-0.16,-5.4,889,1.41098731322954e-06,88654.9475510067,85,86,0.659238793772644,-22.1029249671136,-75.8449781323599,-4.16869559600371,-14.3046509360094,-32.417572784082,-17.2950658988223,36.7425955759233,-2.65149859516938,-9960.51261507371,4213.58368006003,10815.0866378365,2.74139281593238
19.88,-0.16,-5.4,890,1.41097916028243e-06,88654.4352862315,85,86,0.658749616945727,17.4630683395296,-77.0457087978878,3.29360101380355,-14.5311132999191,-32.5451452838354,-17.1212458953479,36.7739519572607,-2.65730189071152,-9993.05776035754,4196.46243416469,10838.4270243978,2.74401755827602
19.88,-0.16,-5.4,891,1.41097097807578e-06,88653.9211830253,85,86,0.658258684546624,52.7551167627193,-58.8038914983682,9.94981538609134,-11.0906372745625,-32.6712406626252,-16.9478328726267,36.8054208713018,-2.66306680835666,-10025.7290010202,4179.51460129206,10862.0248712802,2.74662073313025
19.88,-0.16,-5.4,892,1.41096276666409e-06,88653.4052448129,85,86,0.657765999845637,74.7538853992251,-25.5510590332283,14.0988667025553,-4.81902677693246,-32.7958637127756,-16.7748635663226,36.8370021084193,-2.66879276134247,-10058.5248647329,4162.73973772574,10885.8772994413,2.74920230005972
19.88,-0.16,-5.4,893,1.41095452610236e-06,88652.8874750491,85,86,0.657271566141816,77.6847689322882,14.3553709787313,14.651642468426,2.70747748848063,-32.9190421337806,-16.6023302492734,36.868695457143,-2.67448051540529,-10091.4439068667,4146.13740747646,10909.9814631883,2.75176222433405
19.88,-0.16,-5.4,894,1.41094625644605e-06,88652.3678772187,85,86,0.656775386763101,60.5912722967933,50.6921859999729,11.4277440816417,9.56073880919861,-33.0407763188308,-16.4302785267336,36.9005007041511,-2.68012920383304,-10124.4846831856,4129.70712894973,10934.3345051703,2.75430048036105
19.88,-0.16,-5.4,895,1.4109379577511e-06,88651.8464548371,85,86,0.656277465066196,27.7043884619987,73.9828822089723,5.22515288557267,13.9534525725931,-33.1610889537073,-16.2587100262296,36.9324176342777,-2.68573929193778,-10157.6457721393,4113.4484189235,10958.9335944426,2.75681704860329
19.88,-0.16,-5.4,896,1.41092963007394e-06,88651.3232114492,85,86,0.655777804436511,-12.5366938108383,77.9989186354099,-2.36446806725569,14.7108922955796,-33.2799900218094,-16.0876516151766,36.9644460305173,-2.69131047309608,-10190.9257621611,4097.36076730832,10983.7759057328,2.75931191714019
19.88,-0.16,-5.4,897,1.41092127347147e-06,88650.7981506304,85,86,0.655276408288103,-49.6067075177127,61.4831242639158,-9.35601344478246,11.5959507499068,-33.3974967589664,-15.9171153721548,36.9965856740275,-2.69684288114192,-10224.32325892,4081.44365193617,11008.8586323389,2.76178508053078
19.88,-0.16,-5.4,898,1.41091288800106e-06,88650.2712759859,85,86,0.654773280063736,-73.6389813898698,28.6059507771096,-13.8885915719704,5.39519096234837,-33.5136184130051,-15.7471299565211,37.0288363441262,-2.70233614664582,-10257.836877333,4065.69652197965,11034.1789731185,2.76423654080711
19.88,-0.16,-5.4,899,1.41090447372058e-06,88649.7425911508,85,86,0.654268423234683,-78.0806335328095,-12.0172653759127,-14.7263040355834,-2.26650189163254,-33.6283717448627,-15.5777083525391,37.0611978183038,-2.70779036480641,-10291.4652490779,4050.11881362711,11059.7341458768,2.766666306269
19.88,-0.16,-5.4,900,1.41089603068834e-06,88649.2120997901,85,86,0.653761841300692,-61.5380502691993,-49.5385543699602,-11.606310003113,-9.34315950226978,-33.7417696852762,-15.4088715711247,37.0936698722253,-2.71320538511324,-10325.2070187632,4034.70994205598,11085.5213813714,2.76907439189555
19.88,-0.16,-5.4,901,1.41088755896317e-06,88648.6798055985,85,86,0.653253537790079,-28.2795406182824,-73.7649481964091,-5.33362876668339,-13.9123493901074,-33.8538309593808,-15.2406278647385,37.1262522797249,-2.71858142948301,-10359.0608497226,4019.46931419125,11111.5379338766,2.77146081832684
19.88,-0.16,-5.4,902,1.41087905860433e-06,88648.1457123006,85,86,0.65274351625952,12.7939574467189,-77.957133431467,2.41298896607353,-14.7030114474152,-33.9645601394686,-15.0730167562597,37.1589448128182,-2.72391778987773,-10393.025409862,4004.39629743499,11137.7810571473,2.77382561389022
19.88,-0.16,-5.4,903,1.41087052967157e-06,88647.6098236507,85,86,0.652231780294031,50.4845995379254,-60.7643415951766,9.52158721404027,-11.4603856086363,-34.07397952044,-14.9060384586747,37.1917472417048,-2.72921491477288,-10427.0993893825,3989.49025897631,11164.2480356953,2.77616881174298
19.88,-0.16,-5.4,904,1.41086197222512e-06,88647.0721434326,85,86,0.651718333506935,74.3418345035288,-26.7262351005513,14.0211523386521,-5.04066944656407,-34.1821008407029,-14.7397165748079,37.2246593347696,-2.73447255637845,-10461.2814902232,3974.7505424015,11190.9361669168,2.77849045135506
19.88,-0.16,-5.4,905,1.41085338632567e-06,88646.5326754598,85,86,0.651203179539905,77.5912420247494,14.8525809560753,14.6340029384477,2.80125317861789,-34.2889381034332,-14.5740696683779,37.2576808585801,-2.73969061082286,-10495.5704283266,3960.17647273313,11217.8427654854,2.78079057802461
19.88,-0.16,-5.4,906,1.41084477203438e-06,88645.9914235754,85,86,0.650686322062697,59.1206499268346,52.3998926738278,11.150379117224,9.88281877378053,-34.3945087186078,-14.4091081661693,37.2908115779042,-2.74486920598835,-10529.9649370452,3945.76736456696,11244.9651698297,2.78306924217178
19.88,-0.16,-5.4,907,1.41083612941289e-06,88645.4483916518,85,86,0.650167764773272,23.9263065058013,75.2896530539918,4.5125922794278,14.199914517097,-34.4988240855801,-14.2448565752838,37.3240512557012,-2.75000805403803,-10564.4637611308,3931.52250799167,11272.3007319309,2.78532650019007
19.88,-0.16,-5.4,908,1.41082745852329e-06,88644.9035835908,85,86,0.649647511397646,-18.1649601731414,76.8832505940545,-3.42598047941735,14.5004730656577,-34.6018969309113,-14.0813365000076,37.3573996531324,-2.75510694853844,-10599.0656580617,3917.44117149167,11299.8468200238,2.78756241411224
19.88,-0.16,-5.4,909,1.41081875942817e-06,88644.3570033238,85,86,0.649125565689928,-55.1947332240652,56.5202744537239,-10.4099363163973,10.6599384267343,-34.7037446250049,-13.9185581514918,37.3908565295584,-2.76016600788395,-10633.7694026867,3903.52261334017,11327.6008272879,2.78977705067448
19.88,-0.16,-5.4,910,1.41081003219054e-06,88643.8086548113,85,86,0.648601931432154,-76.4666031048189,19.8458713492279,-14.4218917667551,3.74300671135049,-34.804384453024,-13.7565314714656,37.4244216425494,-2.76518535099282,-10668.5737871397,3889.76608186871,11355.5601721492,2.79197048116124
19.88,-0.16,-5.4,911,1.41080127687391e-06,88643.2585420432,85,86,0.648076612434309,-75.674110772132,-22.6810264063844,-14.2724247029138,-4.27772772308722,-34.9038271938761,-13.595282614257,37.4580947478844,-2.77016462519938,-10703.4776143336,3876.17079925445,11383.7222869118,2.79414278242119
19.88,-0.16,-5.4,912,1.41079249354224e-06,88642.7066690384,85,86,0.647549612534235,-52.8392790159251,-58.728277627368,-9.96568870669532,-11.0763762113093,-35.0020899302685,-13.4348217883979,37.4918755995564,-2.77510393174131,-10738.4797042639,3862.73597746605,11412.0846294837,2.79629403560897
19.88,-0.16,-5.4,913,1.41078368225996e-06,88642.153039845,85,86,0.64702093559761,-14.4489075032365,-77.6674260675794,-2.72511883225528,-14.6483715382735,-35.0991860127565,-13.2751685961463,37.5257639497744,-2.78000309749447,-10773.5788902766,3849.46080886991,11440.6446769419,2.7984243267227
19.88,-0.16,-5.4,914,1.41077484309196e-06,88641.5976585402,85,86,0.646490585517839,28.3162393783154,-73.7508683845142,5.34055029220801,-13.9096938841087,-35.1951323574903,-13.1163331657585,37.5597595489699,-2.78486221490718,-10808.7740226341,3836.34447570415,11469.3999323694,2.800533745803
19.88,-0.16,-5.4,915,1.4107659761036e-06,88641.0405292301,85,86,0.645958566216024,62.7998446220932,-47.9289006283365,11.8442892103807,-9.03957269311299,-35.2899380284789,-12.9583465374047,37.5938621457991,-2.78968077741271,-10844.0639606626,3823.38612916674,11498.3479107064,2.80262238829833
19.88,-0.16,-5.4,916,1.41075708136068e-06,88640.4816560499,85,86,0.645424881640892,78.6224786030972,-7.71400403847004,14.8284980737745,-1.45489045954646,-35.3836228880459,-12.8012106911195,37.6280714871474,-2.79445909975444,-10879.4475835506,3810.58491847562,11527.4861589221,2.80469035286855
19.88,-0.16,-5.4,917,1.41074815892948e-06,88639.9210431636,85,86,0.64488953576884,70.8555842733196,34.9354573075336,13.3636323044094,6.58895993353723,-35.4762014630799,-12.6449416072814,37.6623873181267,-2.79919709339853,-10914.9237850137,3797.93997686834,11556.8122464871,2.80673774226006
19.88,-0.16,-5.4,918,1.41073920887673e-06,88639.3586947641,85,86,0.644352532603648,41.6333569913243,67.1391360209003,7.85220925261316,12.6626960488827,-35.5676878070902,-12.4895565032248,37.6968093820933,-2.80389463073922,-10950.4914728208,3785.45042036512,11586.3237647393,2.80876466327401
19.88,-0.16,-5.4,919,1.41073023126961e-06,88638.7946150728,85,86,0.643813876176665,-0.343697498290306,78.9992523510803,-0.0648226535452734,14.8995590336359,-35.658097129601,-12.3350692193387,37.7313374206367,-2.80855167503293,-10986.1495699504,3773.11535114578,11616.0183292888,2.81077122640556
19.88,-0.16,-5.4,920,1.41072122617578e-06,88638.2288083401,85,86,0.643273570546569,-42.3339400545612,66.6996065914697,-7.98434187916352,12.5797991291534,-35.7474426005622,-12.181499341389,37.7659711735943,-2.8131680241099,-11021.897012551,3760.93385180439,11645.893576404,2.81275754613894
19.88,-0.16,-5.4,921,1.41071219366332e-06,88637.6612788448,85,86,0.64273161979942,-71.3977424012219,33.8136419216973,-13.4658853864556,6.37738129109857,-35.8357422204486,-12.028852175925,37.8007103790484,-2.81774387126322,-11057.7327547714,3748.90499962846,11675.947172379,2.81472373980647
19.88,-0.16,-5.4,922,1.41070313380081e-06,88637.0920308945,85,86,0.642188028048579,-78.4088512372542,-9.64634892869558,-14.7882071412169,-1.81933804491487,-35.9230086705537,-11.8771483556064,37.8355547733314,-2.82227897632808,-11093.655763442,3737.02785127286,11706.1768036767,2.81666992857591
19.88,-0.16,-5.4,923,1.41069404665724e-06,88636.521068825,85,86,0.641642799434564,-60.984769317041,-50.2181034224442,-11.5019591141674,-9.47132503450469,-36.0092563441419,-11.7264034405682,37.8705040910349,-2.82677323748473,-11129.6650197861,3725.30144783229,11736.5801803537,2.81859623697459
19.88,-0.16,-5.4,924,1.41068493230209e-06,88635.9483970009,85,86,0.641095938125147,-24.3777671829763,-75.1446902127662,-4.59773947779673,-14.1725739746711,-36.0945027510953,-11.5766231419406,37.9055580650033,-2.83122682196378,-11165.7595225372,3713.72482469035,11767.1550422628,2.82050279207019
19.88,-0.16,-5.4,925,1.41067579080525e-06,88635.374019815,85,86,0.640547448315075,20.024118809011,-76.4201195099996,3.77662485925183,-14.4131247842269,-36.1787586184666,-11.4278339054961,37.9407164263523,-2.83563931761134,-11201.9382811557,3702.29699078485,11797.8991461529,2.82238972485675
19.88,-0.16,-5.4,926,1.4106666222371e-06,88634.7979416883,85,86,0.639997334226223,58.1883495932354,-53.4332852407133,10.974543733418,-10.077720536734,-36.2620398331336,-11.2800461387393,37.9759789044583,-2.84001075374951,-11238.2003209888,3691.01694464611,11828.8102757774,2.82425716899308
19.88,-0.16,-5.4,927,1.41065742666846e-06,88634.2201670702,85,86,0.639445600107436,77.8694695677565,-13.3171209064215,14.6864777097708,-2.51165958155527,-36.3443627276941,-11.1332683378069,38.011345226969,-2.84434120744524,-11274.5446837165,3679.88367630831,11859.8862429739,2.82610526056069
19.88,-0.16,-5.4,928,1.41064820417057e-06,88633.6407004381,85,86,0.638892250234349,72.5842520004049,31.1853549208876,13.689665603241,5.88167638047651,-36.4257435773,-10.9875086167051,38.046815119815,-2.84863076107692,-11310.9704272938,3668.8961676916,11891.1248877647,2.8279341379343
19.88,-0.16,-5.4,929,1.41063895481516e-06,88633.0595462979,85,86,0.638337288909653,43.827271049784,65.7280024976323,8.26598977655374,12.3965509068903,-36.5061927956562,-10.8427942314778,38.0823883071925,-2.8528789675515,-11347.4766200895,3658.05337346012,11922.5240669315,2.829743943064
19.88,-0.16,-5.4,930,1.41062967867438e-06,88632.4767091831,85,86,0.637780720462658,0.747586716440683,78.9964626682828,0.140997694065104,14.899032888865,-36.5857290779222,-10.6991247280666,38.1180645115915,-2.85708613676658,-11384.0623491674,3647.35424873206,11954.0816705205,2.8315348193765
19.88,-0.16,-5.4,931,1.41062037582082e-06,88631.8921936555,85,86,0.637222549249415,-42.6898679905684,66.4723639638899,-8.05147123971357,12.5369403065213,-36.6643650303152,-10.5565196546935,38.1538434537876,-2.86125202612717,-11420.7267141977,3636.79772907736,11985.7956099131,2.83330691312449
19.88,-0.16,-5.4,932,1.41061104632754e-06,88631.3060043045,85,86,0.636662779652696,-72.2032689079357,32.0575725688695,-13.6178107450224,6.04617994158024,-36.7421165676795,-10.4149870121375,38.1897248528441,-2.86537670522054,-11457.4688307654,3626.38274206523,12017.6638245505,2.83506037245878
19.88,-0.16,-5.4,933,1.41060169026803e-06,88630.7181457477,85,86,0.636101416081786,-77.9149452355335,-13.0484217031721,-14.6950545934308,-2.46098189129925,-36.8189940124892,-10.2745542281579,38.2257084261243,-2.86945971131032,-11494.2878247779,3616.10818783707,12049.6842707591,2.83679534874013
19.88,-0.16,-5.4,934,1.41059230771621e-06,88630.1286226303,85,86,0.635538462972548,-57.7273376729756,-53.9310159851477,-10.8875951343275,-10.1715944455224,-36.8950149902969,-10.135222764801,38.2617938892882,-2.87350128523073,-11531.1828397682,3605.97296507227,12081.8549365979,2.83851199457312
19.88,-0.16,-5.4,935,1.41058289874646e-06,88629.5374396252,85,86,0.634973924787303,-18.1795393455912,-76.879804559989,-3.42873016671325,-14.4998231305449,-36.9701956168609,-9.99699861859151,38.2979809562995,-2.87750153920612,-11568.153035385,3595.97596645368,12114.1738389954,2.84021046404729
19.88,-0.16,-5.4,936,1.41057346343358e-06,88628.9446014328,85,86,0.634407806014721,27.5838677344238,-74.0279017723035,5.20242221861271,-13.9619434332223,-37.0445496006796,-9.85989607810377,38.3342693394333,-2.88146035683573,-11605.1975849857,3586.11607037557,12146.6390189535,2.84189091325152
19.88,-0.16,-5.4,937,1.41056400185283e-06,88628.3501127815,85,86,0.633840111169846,64.1331761951392,-46.1295535543455,12.0957606090684,-8.70020900101391,-37.1180883077003,-9.72393815462545,38.3706587492738,-2.88537738385318,-11642.3156732934,3576.39213222095,12179.248536754,2.84355350082003
19.88,-0.16,-5.4,938,1.4105545140799e-06,88627.7539784266,85,86,0.633270844793941,78.9613352654624,-2.47134236706514,14.8924077272788,-0.466104556620005,-37.1908260946232,-9.58913659413844,38.4071488947247,-2.88925256794434,-11679.506499388,3566.80299562681,12212.0004781714,2.8451983870362
19.88,-0.16,-5.4,939,1.41054500019091e-06,88627.1562031514,85,86,0.632700011454475,66.8215624027243,42.1411769894818,12.6028004583459,7.94798603297285,-37.2627814510383,-9.45548644807284,38.4437394830099,-2.8930863015307,-11716.7692808391,3557.34750917874,12244.892963251,2.84682573254902
19.88,-0.16,-5.4,940,1.41053546026242e-06,88626.5567917662,85,86,0.632127615745091,31.6728539529354,72.3728562547868,5.9736205494486,13.6497955627335,-37.33396581782,-9.32300950365062,38.4804302196755,-2.89687825429834,-11754.1032466569,3548.02449967509,12277.924131683,2.8484357002272
19.88,-0.16,-5.4,941,1.41052589437142e-06,88625.9557491087,85,86,0.631553662285384,-14.5138751149222,77.6553116608803,-2.73737197056708,14.6460867151594,-37.4043913313514,-9.19172497140132,38.517220808604,-2.90062816381802,-11791.5076379882,3538.83277470368,12311.0921442434,2.85002845489587
19.88,-0.16,-5.4,942,1.41051630259535e-06,88625.3530800438,85,86,0.630978155721053,-55.7681879128677,55.9545281180628,-10.518092048694,10.5532365191164,-37.474076076361,-9.06162753166388,38.5541109520048,-2.90433642075046,-11828.9817140646,3529.77114717202,12344.3951955162,2.85160416149439
19.88,-0.16,-5.4,943,1.41050668501206e-06,88624.7487894636,85,86,0.630401100723617,-77.6309311403975,14.6437198236945,-14.6414884563988,2.76186117579348,-37.5430319756602,-8.93273621751358,38.5911003504321,-2.90800276081833,-11866.5247460403,3520.83841095451,12377.8315008906,2.85316298676261
19.88,-0.16,-5.4,944,1.41049704169984e-06,88624.1428822872,85,86,0.629822501990517,-72.2673726365001,-31.9128007579598,-13.6299009516964,-6.01887542819741,-37.6112718795752,-8.80506615864656,38.6281887027785,-2.91162702216067,-11904.1360179198,3512.03334479586,12411.3992985519,2.85470509888854
19.88,-0.16,-5.4,945,1.41048737273742e-06,88623.5353634607,85,86,0.629242364244945,-41.3608836520443,-67.3073346933457,-7.80081974596753,-12.6944189573268,-37.6788117968392,-8.67861855865443,38.665375706286,-2.9152094104397,-11941.8148297167,3503.35472623721,12445.0968563965,2.85623066643832
19.88,-0.16,-5.4,946,1.41047767820393e-06,88622.9262379571,85,86,0.628660692235755,4.30861693636241,-78.882417686679,0.812621518382986,-14.8775235721902,-37.7456630430316,-8.55341418968135,38.7026610565517,-2.91874960824904,-11979.5604927597,3494.80131204752,12478.9224619107,2.85773985969971
19.88,-0.16,-5.4,947,1.41046795817896e-06,88622.3155107763,85,86,0.628077490737567,48.5482190449833,-62.3223108329619,9.15637849867226,-11.7542245240708,-37.8118400328009,-8.42946007344265,38.7400444475208,-2.92224766097612,-12017.3723327925,3486.37185197408,12512.8744289713,2.85923284962782
19.88,-0.16,-5.4,948,1.41045821274251e-06,88621.703186945,85,86,0.627492764550468,75.4684789901652,-23.3561272241569,14.2336417678426,-4.40505430136108,-37.8773580458738,-8.30675850819845,38.7775255715066,-2.92570373535679,-12055.2496908384,3478.06509346588,12546.9510998826,2.86070980744566
19.88,-0.16,-5.4,949,1.410448441975e-06,88621.0892715167,85,86,0.626906518500064,75.225456215795,24.1273856255814,14.1878067495926,4.55051656511953,-37.9422267525872,-8.18533669670998,38.815104119186,-2.92911733764455,-12093.191917591,3469.87975676917,12581.1508329772,2.86217090637213
19.88,-0.16,-5.4,950,1.41043864595729e-06,88620.4737695712,85,86,0.626318757437403,47.7025607497764,62.9719437361901,8.99688413237466,11.8767477569341,-38.0064640225451,-8.06518376142286,38.8527797796056,-2.93248897650161,-12131.1983816135,3461.81457300775,12615.4720209729,2.86361631883042
19.88,-0.16,-5.4,951,1.41042882477065e-06,88619.8566862151,85,86,0.625729486238882,2.7283399827028,78.9528730379002,0.514575283009667,14.8908117190209,-38.0700784855972,-7.94633108089327,38.8905522401868,-2.93581804438551,-12169.2684600991,3453.86824192686,12649.9130703161,2.865046219423
19.88,-0.16,-5.4,952,1.41041897849677e-06,88619.2380265814,85,86,0.625138709806166,-43.3487186374906,66.0445954828075,-8.17573297404671,12.4562615463187,-38.1330866918884,-7.82877228181293,38.9284211867314,-2.9391049250448,-12207.401546791,3446.03946964504,12684.4724191015,2.86646078216992
19.88,-0.16,-5.4,953,1.41040910721777e-06,88618.6177958296,85,86,0.624546433066158,-73.5683969477075,28.7869930792458,-13.875279078098,5.42933622813236,-38.1955006708646,-7.71252164013882,38.9663863034234,-2.9423494563857,-12245.5970474619,3438.32694800491,12719.1485269331,2.86786018193698
19.88,-0.16,-5.4,954,1.41039921101618e-06,88617.9959991456,85,86,0.623952660970915,-76.6290549353588,-19.2090587930216,-14.4525307989892,-3.62290144462735,-38.2573306582649,-7.59760211932156,39.0044472728346,-2.94555124767473,-12283.8543781201,3430.72934588558,12753.9398707843,2.86924459500224
19.88,-0.16,-5.4,955,1.41038928997496e-06,88617.3726417411,85,86,0.62335739849749,-51.1936921389658,-60.168146765384,-9.65532477173972,-11.3479409993815,-38.3185932505588,-7.48400433610387,39.0426037759342,-2.94871075227681,-12322.1729713707,3423.24534154948,12788.8449597616,2.87061419669556
19.88,-0.16,-5.4,956,1.41037934417747e-06,88616.7477288544,85,86,0.622760650647962,-6.56425917923774,-78.7268092928184,-1.23804421234882,-14.8481752381053,-38.3792996233971,-7.37174514012432,39.0808554920876,-2.95182773465464,-12360.5522709941,3415.87359640936,12823.8623226633,2.87196916322614
19.88,-0.16,-5.4,957,1.41036937370749e-06,88616.1212657497,85,86,0.62216242244935,40.6303488486997,-67.7508284261748,7.66303810747574,-12.7780635597335,-38.4394629090331,-7.26083081556609,39.1192020990614,-2.95490223319618,-12398.9917339031,3408.61276559379,12858.9905126012,2.87330967088159
19.88,-0.16,-5.4,958,1.41035937864923e-06,88615.4932577174,85,86,0.621562718953513,72.5897996464526,-31.1724395466231,13.6907119103556,-5.87924049183746,-38.4990940150193,-7.15127867731072,39.1576432730297,-2.95793399717192,-12437.4908279181,3401.46148691648,12894.2281018107,2.87463589676766
